date,country,Anmeldungen in Deutschland,Suche nach Jobs in Deutschland (Google Trends Index)
2017-05-01,Rumänien,341.84043763202084,60.82152294018736
2017-06-01,Rumänien,336.8520825434653,104.34782608695652
2017-07-01,Rumänien,319.2222282402643,91.6646649051165
2017-08-01,Rumänien,318.2473054216541,72.9281767955801
2017-09-01,Rumänien,351.05345826788715,104.63607975018012
2017-10-01,Rumänien,315.8587445160592,84.45832332452555
2017-11-01,Rumänien,267.22634458105404,66.87484986788374
2017-12-01,Rumänien,164.98943833613174,75.2342061013692
2018-01-01,Rumänien,347.4137464117424,131.731924093202
2018-02-01,Rumänien,307.79938254888157,86.1878453038674
2018-03-01,Rumänien,310.72415100471216,94.25894787412923
2018-04-01,Rumänien,345.59389048367007,85.89959164064375
2018-05-01,Rumänien,367.31842062503387,61.10977660341099
2018-06-01,Rumänien,358.3328819801766,61.68628392985826
2018-07-01,Rumänien,325.8842008341007,57.07422531828008
2018-08-01,Rumänien,323.0569246601311,81.57578669228921
2018-09-01,Rumänien,372.0467962952933,68.8926255104492
2018-10-01,Rumänien,370.0482045171424,68.31611818400191
2018-11-01,Rumänien,276.00064994854574,64.280566898871
2018-12-01,Rumänien,165.8668688728809,79.55801104972376
2019-01-01,Rumänien,374.2566213508097,118.47225558491472
