,date,country,value
0,2010-01-01,LU,158
26,2010-01-01,PL,6664
25,2010-01-01,ES,728
24,2010-01-01,RO,3853
23,2010-01-01,SE,218
22,2010-01-01,PT,442
21,2010-01-01,NL,763
20,2010-01-01,BE,195
18,2010-01-01,GB,670
17,2010-01-01,AT,843
16,2010-01-01,GR,749
15,2010-01-01,CZ,366
14,2010-01-01,HU,1702
19,2010-01-01,IT,1689
12,2010-01-01,CH,419
13,2010-01-01,FI,110
2,2010-01-01,SK,471
3,2010-01-01,FR,905
4,2010-01-01,EE,63
5,2010-01-01,LV,516
6,2010-01-01,CY,16
1,2010-01-01,IE,84
8,2010-01-01,DK,153
9,2010-01-01,BG,2383
10,2010-01-01,LT,303
11,2010-01-01,SI,105
7,2010-01-01,HR,682
41,2010-02-01,LT,356
42,2010-02-01,ES,796
43,2010-02-01,PL,6736
44,2010-02-01,RO,3703
45,2010-02-01,NL,649
47,2010-02-01,AT,806
50,2010-02-01,GR,691
49,2010-02-01,CZ,405
51,2010-02-01,SE,171
52,2010-02-01,HU,1817
53,2010-02-01,BE,217
48,2010-02-01,FR,916
40,2010-02-01,BG,2495
46,2010-02-01,IT,1747
38,2010-02-01,GB,644
28,2010-02-01,PT,514
29,2010-02-01,FI,107
30,2010-02-01,SK,543
31,2010-02-01,IE,90
32,2010-02-01,CH,289
27,2010-02-01,CY,10
39,2010-02-01,LV,498
34,2010-02-01,EE,61
35,2010-02-01,HR,612
36,2010-02-01,LU,103
37,2010-02-01,DK,143
33,2010-02-01,SI,143
69,2010-03-01,NL,768
70,2010-03-01,AT,939
71,2010-03-01,CZ,565
72,2010-03-01,ES,1011
73,2010-03-01,IT,2492
80,2010-03-01,BE,237
75,2010-03-01,GR,930
77,2010-03-01,HU,2393
78,2010-03-01,CH,396
79,2010-03-01,RO,5503
68,2010-03-01,FR,1215
74,2010-03-01,PL,9496
76,2010-03-01,SE,218
67,2010-03-01,PT,623
65,2010-03-01,EE,103
66,2010-03-01,SI,185
54,2010-03-01,DK,245
55,2010-03-01,SK,692
56,2010-03-01,HR,819
58,2010-03-01,LU,184
57,2010-03-01,LT,632
60,2010-03-01,BG,3364
61,2010-03-01,LV,668
62,2010-03-01,GB,764
63,2010-03-01,IE,111
64,2010-03-01,FI,215
59,2010-03-01,CY,15
99,2010-04-01,CH,390
96,2010-04-01,IT,1965
97,2010-04-01,ES,812
98,2010-04-01,AT,898
101,2010-04-01,SE,183
95,2010-04-01,SI,147
103,2010-04-01,FR,1078
104,2010-04-01,GB,786
105,2010-04-01,BE,213
106,2010-04-01,HU,2383
107,2010-04-01,NL,772
102,2010-04-01,EE,93
94,2010-04-01,FI,140
100,2010-04-01,PL,10261
92,2010-04-01,RO,6081
81,2010-04-01,LT,518
82,2010-04-01,LU,162
83,2010-04-01,CY,9
84,2010-04-01,BG,3310
85,2010-04-01,GR,822
86,2010-04-01,CZ,611
93,2010-04-01,PT,549
88,2010-04-01,SK,887
89,2010-04-01,LV,633
90,2010-04-01,DK,143
91,2010-04-01,HR,957
87,2010-04-01,IE,88
125,2010-05-01,FR,758
124,2010-05-01,GB,542
126,2010-05-01,PL,10043
127,2010-05-01,GR,699
128,2010-05-01,CZ,567
131,2010-05-01,PT,500
130,2010-05-01,AT,801
123,2010-05-01,LT,475
132,2010-05-01,RO,6410
133,2010-05-01,IT,1601
134,2010-05-01,SE,156
129,2010-05-01,ES,727
122,2010-05-01,NL,685
121,2010-05-01,BE,182
120,2010-05-01,LV,569
109,2010-05-01,SK,684
110,2010-05-01,DK,103
111,2010-05-01,BG,2762
112,2010-05-01,IE,89
113,2010-05-01,EE,66
108,2010-05-01,HR,836
115,2010-05-01,FI,92
116,2010-05-01,LU,145
117,2010-05-01,CY,12
118,2010-05-01,CH,313
119,2010-05-01,SI,105
114,2010-05-01,HU,2212
150,2010-06-01,ES,794
151,2010-06-01,CZ,519
152,2010-06-01,GR,928
153,2010-06-01,NL,770
154,2010-06-01,PL,17033
157,2010-06-01,IT,1867
156,2010-06-01,AT,736
158,2010-06-01,GB,691
159,2010-06-01,FR,914
160,2010-06-01,RO,10438
149,2010-06-01,HU,2782
155,2010-06-01,BE,192
161,2010-06-01,LU,148
148,2010-06-01,PT,486
146,2010-06-01,EE,85
135,2010-06-01,DK,148
136,2010-06-01,SK,907
137,2010-06-01,HR,937
138,2010-06-01,CY,9
139,2010-06-01,SE,152
147,2010-06-01,IE,117
141,2010-06-01,FI,101
142,2010-06-01,SI,119
143,2010-06-01,CH,334
144,2010-06-01,LV,615
145,2010-06-01,BG,3281
140,2010-06-01,LT,553
177,2010-07-01,CZ,543
178,2010-07-01,HU,2618
179,2010-07-01,PL,10909
180,2010-07-01,IT,1864
181,2010-07-01,NL,925
184,2010-07-01,SE,206
183,2010-07-01,CH,390
185,2010-07-01,AT,1054
186,2010-07-01,PT,631
187,2010-07-01,RO,6693
176,2010-07-01,BG,3501
182,2010-07-01,BE,252
188,2010-07-01,GR,952
175,2010-07-01,ES,978
173,2010-07-01,LU,132
174,2010-07-01,IE,109
162,2010-07-01,HR,846
163,2010-07-01,EE,94
164,2010-07-01,FI,112
166,2010-07-01,DK,240
165,2010-07-01,FR,970
168,2010-07-01,GB,812
169,2010-07-01,SI,124
170,2010-07-01,LV,700
171,2010-07-01,LT,616
172,2010-07-01,CY,26
167,2010-07-01,SK,1041
208,2010-08-01,FR,1303
205,2010-08-01,RO,7173
206,2010-08-01,IT,1922
207,2010-08-01,NL,903
209,2010-08-01,ES,1117
204,2010-08-01,PL,10317
211,2010-08-01,SK,742
212,2010-08-01,PT,594
213,2010-08-01,LT,610
214,2010-08-01,GB,1154
215,2010-08-01,CH,500
210,2010-08-01,GR,1107
203,2010-08-01,BE,270
195,2010-08-01,EE,130
201,2010-08-01,SI,161
190,2010-08-01,FI,158
191,2010-08-01,LV,854
192,2010-08-01,CY,29
193,2010-08-01,IE,142
194,2010-08-01,DK,312
189,2010-08-01,HU,3018
196,2010-08-01,BG,4013
197,2010-08-01,CZ,518
198,2010-08-01,LU,251
199,2010-08-01,SE,282
200,2010-08-01,HR,888
202,2010-08-01,AT,1174
231,2010-09-01,BG,4159
232,2010-09-01,GB,1661
233,2010-09-01,IT,2799
234,2010-09-01,ES,2574
235,2010-09-01,FR,2324
238,2010-09-01,PT,710
237,2010-09-01,SE,382
239,2010-09-01,RO,7509
240,2010-09-01,PL,10422
241,2010-09-01,BE,447
230,2010-09-01,SI,198
236,2010-09-01,CY,45
229,2010-09-01,HR,1100
242,2010-09-01,CZ,795
227,2010-09-01,NL,949
216,2010-09-01,IE,270
217,2010-09-01,DK,306
218,2010-09-01,FI,443
219,2010-09-01,SK,811
220,2010-09-01,HU,3275
228,2010-09-01,GR,1499
222,2010-09-01,EE,153
223,2010-09-01,LT,625
224,2010-09-01,LV,865
225,2010-09-01,AT,1278
226,2010-09-01,LU,340
221,2010-09-01,CH,692
258,2010-10-01,RO,6596
259,2010-10-01,PT,577
260,2010-10-01,SE,295
261,2010-10-01,IT,2964
262,2010-10-01,GR,1615
265,2010-10-01,NL,857
264,2010-10-01,CZ,832
266,2010-10-01,AT,1243
267,2010-10-01,GB,1150
268,2010-10-01,LT,571
257,2010-10-01,PL,9264
263,2010-10-01,ES,2344
269,2010-10-01,FR,2164
256,2010-10-01,BE,395
254,2010-10-01,IE,191
255,2010-10-01,CH,576
243,2010-10-01,HR,843
244,2010-10-01,LU,382
245,2010-10-01,FI,279
247,2010-10-01,HU,2824
246,2010-10-01,SK,734
249,2010-10-01,EE,152
250,2010-10-01,DK,272
251,2010-10-01,BG,3919
252,2010-10-01,CY,41
253,2010-10-01,LV,749
248,2010-10-01,SI,262
288,2010-11-01,GR,1407
285,2010-11-01,NL,782
286,2010-11-01,RO,5960
287,2010-11-01,CZ,498
289,2010-11-01,IT,2199
284,2010-11-01,CY,20
291,2010-11-01,GB,755
292,2010-11-01,CH,376
293,2010-11-01,HU,2529
294,2010-11-01,PL,8544
295,2010-11-01,BE,232
290,2010-11-01,LV,590
283,2010-11-01,SI,141
296,2010-11-01,ES,1074
281,2010-11-01,FR,971
270,2010-11-01,FI,90
271,2010-11-01,SK,586
272,2010-11-01,IE,116
273,2010-11-01,BG,3656
274,2010-11-01,HR,910
282,2010-11-01,PT,503
276,2010-11-01,EE,94
277,2010-11-01,LU,199
278,2010-11-01,LT,449
279,2010-11-01,DK,140
280,2010-11-01,SE,172
275,2010-11-01,AT,898
314,2010-12-01,FR,624
315,2010-12-01,ES,652
316,2010-12-01,PL,5037
317,2010-12-01,CZ,310
320,2010-12-01,BE,165
319,2010-12-01,CY,15
312,2010-12-01,AT,652
321,2010-12-01,RO,3933
322,2010-12-01,SE,117
323,2010-12-01,PT,289
318,2010-12-01,IT,1411
311,2010-12-01,GR,1123
313,2010-12-01,NL,595
310,2010-12-01,HU,1667
309,2010-12-01,DK,100
297,2010-12-01,FI,65
298,2010-12-01,IE,79
299,2010-12-01,LU,118
301,2010-12-01,GB,510
302,2010-12-01,HR,509
300,2010-12-01,SK,336
304,2010-12-01,LT,299
305,2010-12-01,EE,52
306,2010-12-01,LV,338
307,2010-12-01,BG,2272
308,2010-12-01,SI,95
303,2010-12-01,CH,273
342,2011-01-01,FI,139
339,2011-01-01,SK,530
340,2011-01-01,HR,713
341,2011-01-01,EE,70
343,2011-01-01,LT,453
338,2011-01-01,CH,460
345,2011-01-01,LU,160
346,2011-01-01,CY,27
347,2011-01-01,BG,3536
348,2011-01-01,DK,158
349,2011-01-01,SI,136
344,2011-01-01,LV,649
350,2011-01-01,BE,233
337,2011-01-01,IE,111
335,2011-01-01,PL,7806
324,2011-01-01,IT,1922
325,2011-01-01,ES,1120
326,2011-01-01,RO,5727
327,2011-01-01,FR,932
328,2011-01-01,NL,895
336,2011-01-01,CZ,430
330,2011-01-01,GB,752
331,2011-01-01,PT,554
332,2011-01-01,SE,217
333,2011-01-01,HU,2088
334,2011-01-01,AT,893
329,2011-01-01,GR,1298
366,2011-02-01,LU,123
367,2011-02-01,CY,18
368,2011-02-01,CH,311
369,2011-02-01,FI,117
370,2011-02-01,IE,124
373,2011-02-01,SI,107
372,2011-02-01,EE,91
374,2011-02-01,DK,193
375,2011-02-01,LV,581
376,2011-02-01,BG,3734
365,2011-02-01,HR,771
371,2011-02-01,SK,600
377,2011-02-01,LT,472
364,2011-02-01,RO,5798
362,2011-02-01,ES,1136
363,2011-02-01,NL,732
351,2011-02-01,SE,203
352,2011-02-01,GR,1312
353,2011-02-01,GB,681
355,2011-02-01,CZ,445
354,2011-02-01,IT,2139
357,2011-02-01,PT,611
358,2011-02-01,BE,231
359,2011-02-01,HU,2189
360,2011-02-01,PL,8396
361,2011-02-01,FR,930
356,2011-02-01,AT,829
396,2011-03-01,LV,772
393,2011-03-01,LT,704
394,2011-03-01,SK,891
395,2011-03-01,HR,1046
398,2011-03-01,DK,271
392,2011-03-01,GR,1668
400,2011-03-01,BG,4340
401,2011-03-01,IE,140
402,2011-03-01,CY,15
403,2011-03-01,LU,176
404,2011-03-01,SI,193
399,2011-03-01,HU,2659
391,2011-03-01,CZ,555
397,2011-03-01,CH,452
389,2011-03-01,FI,224
379,2011-03-01,ES,1361
380,2011-03-01,PL,11071
381,2011-03-01,RO,7345
382,2011-03-01,IT,2799
383,2011-03-01,NL,806
378,2011-03-01,FR,1300
390,2011-03-01,EE,116
385,2011-03-01,AT,948
386,2011-03-01,BE,260
387,2011-03-01,PT,750
388,2011-03-01,SE,238
384,2011-03-01,GB,804
420,2011-04-01,DK,173
421,2011-04-01,FI,141
422,2011-04-01,SK,888
423,2011-04-01,IE,115
424,2011-04-01,HR,1047
427,2011-04-01,BG,3903
426,2011-04-01,SI,160
428,2011-04-01,LT,628
429,2011-04-01,CH,400
430,2011-04-01,NL,681
419,2011-04-01,GR,1403
425,2011-04-01,CZ,666
418,2011-04-01,PT,567
431,2011-04-01,LU,123
416,2011-04-01,EE,113
405,2011-04-01,GB,796
406,2011-04-01,IT,2393
407,2011-04-01,ES,1211
408,2011-04-01,FR,1124
409,2011-04-01,RO,7240
417,2011-04-01,CY,17
411,2011-04-01,BE,244
412,2011-04-01,HU,2236
413,2011-04-01,PL,10438
414,2011-04-01,AT,947
415,2011-04-01,LV,627
410,2011-04-01,SE,200
447,2011-05-01,EE,113
448,2011-05-01,LV,1029
449,2011-05-01,LU,166
450,2011-05-01,CH,374
451,2011-05-01,HR,1236
454,2011-05-01,BG,4524
453,2011-05-01,SI,320
455,2011-05-01,LT,1016
456,2011-05-01,IE,124
457,2011-05-01,SK,1252
446,2011-05-01,FI,112
452,2011-05-01,DK,138
458,2011-05-01,CY,19
445,2011-05-01,BE,236
443,2011-05-01,GB,837
444,2011-05-01,PT,699
432,2011-05-01,CZ,910
433,2011-05-01,GR,1505
434,2011-05-01,RO,9962
436,2011-05-01,PL,19858
435,2011-05-01,FR,930
438,2011-05-01,NL,762
439,2011-05-01,HU,4055
440,2011-05-01,ES,1250
441,2011-05-01,AT,890
442,2011-05-01,IT,2341
437,2011-05-01,SE,175
477,2011-06-01,DK,155
474,2011-06-01,FI,131
475,2011-06-01,SK,1283
476,2011-06-01,IE,173
478,2011-06-01,EE,99
473,2011-06-01,SE,179
480,2011-06-01,LT,1098
481,2011-06-01,SI,294
482,2011-06-01,LV,997
483,2011-06-01,BG,4332
484,2011-06-01,LU,133
479,2011-06-01,PL,20161
472,2011-06-01,HU,3889
485,2011-06-01,HR,890
470,2011-06-01,CH,295
459,2011-06-01,PT,591
460,2011-06-01,CZ,772
461,2011-06-01,GR,1704
462,2011-06-01,NL,652
463,2011-06-01,RO,11069
471,2011-06-01,BE,204
465,2011-06-01,ES,1179
466,2011-06-01,IT,2316
467,2011-06-01,GB,775
468,2011-06-01,FR,826
469,2011-06-01,AT,768
464,2011-06-01,CY,13
503,2011-07-01,IE,160
504,2011-07-01,SI,289
505,2011-07-01,RO,8436
506,2011-07-01,CY,15
509,2011-07-01,GB,977
508,2011-07-01,BG,4166
501,2011-07-01,LT,1037
510,2011-07-01,FI,124
511,2011-07-01,FR,998
512,2011-07-01,LU,164
507,2011-07-01,DK,228
500,2011-07-01,EE,134
502,2011-07-01,SK,1302
499,2011-07-01,LV,962
498,2011-07-01,HU,4094
486,2011-07-01,SE,199
487,2011-07-01,PT,666
488,2011-07-01,AT,1032
490,2011-07-01,CH,404
491,2011-07-01,IT,2238
489,2011-07-01,HR,1054
493,2011-07-01,GR,1845
494,2011-07-01,ES,1555
495,2011-07-01,PL,17327
496,2011-07-01,CZ,873
497,2011-07-01,NL,794
492,2011-07-01,BE,243
531,2011-08-01,SK,1196
528,2011-08-01,IE,212
529,2011-08-01,HR,1067
530,2011-08-01,FI,213
532,2011-08-01,LV,1106
527,2011-08-01,LU,198
534,2011-08-01,CY,51
535,2011-08-01,BG,5074
536,2011-08-01,SI,313
537,2011-08-01,CH,552
538,2011-08-01,LT,1052
533,2011-08-01,DK,305
539,2011-08-01,EE,139
526,2011-08-01,HU,4202
524,2011-08-01,BE,279
513,2011-08-01,ES,1775
514,2011-08-01,PL,16933
515,2011-08-01,RO,9017
516,2011-08-01,GB,1292
517,2011-08-01,AT,1187
525,2011-08-01,FR,1357
519,2011-08-01,GR,1980
520,2011-08-01,PT,751
521,2011-08-01,SE,326
522,2011-08-01,NL,998
523,2011-08-01,IT,2391
518,2011-08-01,CZ,871
555,2011-09-01,CY,67
556,2011-09-01,EE,181
557,2011-09-01,LU,358
558,2011-09-01,DK,359
559,2011-09-01,SI,466
562,2011-09-01,HR,996
561,2011-09-01,LV,1050
563,2011-09-01,LT,1087
564,2011-09-01,BG,5482
565,2011-09-01,IE,315
554,2011-09-01,SK,1331
560,2011-09-01,FI,471
566,2011-09-01,CH,715
553,2011-09-01,AT,1337
551,2011-09-01,IT,3413
552,2011-09-01,PT,1020
540,2011-09-01,CZ,1171
541,2011-09-01,GR,2582
542,2011-09-01,FR,2452
544,2011-09-01,ES,3671
543,2011-09-01,GB,1654
546,2011-09-01,BE,441
547,2011-09-01,HU,4786
548,2011-09-01,NL,1008
549,2011-09-01,SE,446
550,2011-09-01,PL,16326
545,2011-09-01,RO,9411
585,2011-10-01,FI,317
582,2011-10-01,SK,1148
583,2011-10-01,HR,915
584,2011-10-01,DK,259
586,2011-10-01,BG,4879
581,2011-10-01,PT,817
588,2011-10-01,LV,918
589,2011-10-01,CY,53
590,2011-10-01,LU,446
591,2011-10-01,LT,868
592,2011-10-01,CH,661
587,2011-10-01,GR,2871
580,2011-10-01,HU,4213
593,2011-10-01,FR,2192
578,2011-10-01,EE,208
567,2011-10-01,ES,3150
568,2011-10-01,RO,8106
569,2011-10-01,NL,967
570,2011-10-01,IT,3707
571,2011-10-01,PL,14563
579,2011-10-01,IE,245
573,2011-10-01,CZ,1085
574,2011-10-01,SE,282
575,2011-10-01,BE,452
576,2011-10-01,AT,1325
577,2011-10-01,GB,1273
572,2011-10-01,SI,442
609,2011-11-01,ES,1909
611,2011-11-01,SI,271
612,2011-11-01,CY,50
613,2011-11-01,LT,833
614,2011-11-01,CH,372
617,2011-11-01,HR,860
616,2011-11-01,DK,183
608,2011-11-01,LV,878
618,2011-11-01,EE,101
619,2011-11-01,BG,4327
620,2011-11-01,IE,155
615,2011-11-01,IT,2561
607,2011-11-01,PL,12533
610,2011-11-01,LU,212
605,2011-11-01,HU,4219
606,2011-11-01,SK,876
595,2011-11-01,FR,996
596,2011-11-01,RO,7355
597,2011-11-01,NL,748
598,2011-11-01,SE,236
599,2011-11-01,GB,813
594,2011-11-01,FI,117
601,2011-11-01,AT,865
602,2011-11-01,CZ,764
603,2011-11-01,PT,712
604,2011-11-01,BE,242
600,2011-11-01,GR,2956
647,2011-12-01,DK,124
638,2011-12-01,CH,307
639,2011-12-01,FI,61
640,2011-12-01,BG,3022
641,2011-12-01,HR,602
643,2011-12-01,LT,569
644,2011-12-01,SK,596
645,2011-12-01,AT,690
646,2011-12-01,LV,506
636,2011-12-01,NL,740
642,2011-12-01,EE,76
635,2011-12-01,IE,90
637,2011-12-01,SE,145
634,2011-12-01,SI,219
621,2011-12-01,GR,2655
622,2011-12-01,HU,2504
623,2011-12-01,BE,181
624,2011-12-01,CZ,489
625,2011-12-01,PL,8000
626,2011-12-01,IT,1932
633,2011-12-01,PT,475
628,2011-12-01,LU,153
629,2011-12-01,FR,746
630,2011-12-01,ES,1355
631,2011-12-01,GB,594
632,2011-12-01,CY,24
627,2011-12-01,RO,5240
663,2012-01-01,CY,29
664,2012-01-01,EE,87
665,2012-01-01,BE,274
666,2012-01-01,IT,2737
667,2012-01-01,NL,938
670,2012-01-01,HU,3853
669,2012-01-01,GR,2714
671,2012-01-01,AT,919
672,2012-01-01,GB,1000
673,2012-01-01,RO,7908
662,2012-01-01,PL,12316
668,2012-01-01,ES,1781
674,2012-01-01,SE,230
660,2012-01-01,LU,154
659,2012-01-01,IE,164
661,2012-01-01,PT,877
648,2012-01-01,CZ,688
649,2012-01-01,CH,472
650,2012-01-01,FI,166
652,2012-01-01,LT,830
651,2012-01-01,SK,936
654,2012-01-01,LV,786
655,2012-01-01,DK,198
656,2012-01-01,SI,298
657,2012-01-01,BG,4709
658,2012-01-01,HR,961
653,2012-01-01,FR,1165
693,2012-02-01,IT,2643
690,2012-02-01,ES,1751
691,2012-02-01,RO,7107
692,2012-02-01,GB,764
694,2012-02-01,NL,759
701,2012-02-01,CZ,572
696,2012-02-01,GR,2544
697,2012-02-01,PT,924
698,2012-02-01,SE,231
699,2012-02-01,AT,812
700,2012-02-01,HU,3318
695,2012-02-01,FR,1041
689,2012-02-01,PL,10829
688,2012-02-01,BE,264
686,2012-02-01,IE,122
675,2012-02-01,DK,203
676,2012-02-01,FI,159
677,2012-02-01,SK,915
678,2012-02-01,CH,377
679,2012-02-01,HR,836
687,2012-02-01,LT,671
681,2012-02-01,SI,293
682,2012-02-01,EE,94
683,2012-02-01,CY,28
684,2012-02-01,LU,105
685,2012-02-01,BG,4150
680,2012-02-01,LV,641
719,2012-03-01,CZ,885
720,2012-03-01,BE,273
721,2012-03-01,NL,850
722,2012-03-01,ES,2109
725,2012-03-01,PL,14855
724,2012-03-01,HU,4218
717,2012-03-01,FR,1373
726,2012-03-01,RO,9661
727,2012-03-01,GB,852
728,2012-03-01,IT,3631
723,2012-03-01,GR,2762
716,2012-03-01,LU,150
718,2012-03-01,PT,1113
715,2012-03-01,SE,237
714,2012-03-01,CH,490
702,2012-03-01,LV,819
703,2012-03-01,LT,902
704,2012-03-01,AT,955
706,2012-03-01,BG,4994
707,2012-03-01,CY,31
705,2012-03-01,IE,144
709,2012-03-01,HR,1068
710,2012-03-01,DK,264
711,2012-03-01,FI,250
712,2012-03-01,SI,401
713,2012-03-01,SK,1338
708,2012-03-01,EE,87
747,2012-04-01,ES,1767
744,2012-04-01,PL,14053
745,2012-04-01,RO,9803
746,2012-04-01,IT,3401
748,2012-04-01,NL,791
743,2012-04-01,CZ,835
750,2012-04-01,GR,2480
751,2012-04-01,PT,1022
752,2012-04-01,SE,249
753,2012-04-01,HU,4477
754,2012-04-01,FR,1148
749,2012-04-01,GB,976
755,2012-04-01,AT,992
742,2012-04-01,BE,290
740,2012-04-01,BG,5056
729,2012-04-01,SK,1118
730,2012-04-01,IE,143
731,2012-04-01,HR,1294
732,2012-04-01,FI,161
733,2012-04-01,LT,793
741,2012-04-01,CH,497
735,2012-04-01,LV,704
736,2012-04-01,CY,35
737,2012-04-01,LU,193
738,2012-04-01,DK,184
739,2012-04-01,SI,538
734,2012-04-01,EE,110
771,2012-05-01,NL,666
772,2012-05-01,SE,182
773,2012-05-01,PT,964
774,2012-05-01,CH,399
775,2012-05-01,RO,11860
778,2012-05-01,CZ,694
777,2012-05-01,BE,261
779,2012-05-01,FR,896
780,2012-05-01,GB,780
781,2012-05-01,PL,15820
770,2012-05-01,ES,1812
776,2012-05-01,IT,3056
782,2012-05-01,HU,4376
769,2012-05-01,AT,810
767,2012-05-01,SK,1093
768,2012-05-01,LU,140
756,2012-05-01,CY,28
757,2012-05-01,EE,72
758,2012-05-01,GR,2686
760,2012-05-01,LT,822
759,2012-05-01,FI,130
762,2012-05-01,LV,737
763,2012-05-01,SI,455
764,2012-05-01,BG,4882
765,2012-05-01,HR,1159
766,2012-05-01,IE,172
761,2012-05-01,DK,134
801,2012-06-01,BE,247
798,2012-06-01,NL,693
799,2012-06-01,RO,13174
800,2012-06-01,PL,20919
803,2012-06-01,GB,804
797,2012-06-01,FI,126
805,2012-06-01,HU,4786
806,2012-06-01,CY,33
807,2012-06-01,GR,2652
808,2012-06-01,FR,934
809,2012-06-01,LU,126
804,2012-06-01,SK,1359
796,2012-06-01,SE,226
802,2012-06-01,IT,3379
794,2012-06-01,ES,1909
783,2012-06-01,LT,939
784,2012-06-01,HR,1058
785,2012-06-01,IE,207
786,2012-06-01,SI,460
787,2012-06-01,LV,834
788,2012-06-01,PT,876
795,2012-06-01,CZ,792
790,2012-06-01,CH,339
791,2012-06-01,AT,798
792,2012-06-01,EE,97
793,2012-06-01,DK,134
789,2012-06-01,BG,5016
827,2012-07-01,CZ,976
826,2012-07-01,HU,5724
828,2012-07-01,BG,5350
829,2012-07-01,IT,3389
830,2012-07-01,NL,954
831,2012-07-01,BE,256
834,2012-07-01,ES,2607
833,2012-07-01,PL,19015
825,2012-07-01,PT,1099
835,2012-07-01,AT,1118
836,2012-07-01,SK,1560
832,2012-07-01,SE,234
824,2012-07-01,GR,3179
823,2012-07-01,EE,132
822,2012-07-01,CH,506
810,2012-07-01,LU,186
811,2012-07-01,GB,1130
812,2012-07-01,CY,39
813,2012-07-01,LV,873
814,2012-07-01,FI,153
816,2012-07-01,LT,971
815,2012-07-01,SI,452
818,2012-07-01,FR,1131
819,2012-07-01,HR,1222
820,2012-07-01,IE,143
821,2012-07-01,RO,10537
817,2012-07-01,DK,285
857,2012-08-01,BG,5630
853,2012-08-01,PT,1081
855,2012-08-01,BE,350
856,2012-08-01,PL,17070
858,2012-08-01,CZ,918
854,2012-08-01,FR,1439
860,2012-08-01,GB,1395
861,2012-08-01,ES,2856
862,2012-08-01,GR,2794
863,2012-08-01,SE,358
852,2012-08-01,IT,3387
859,2012-08-01,RO,10539
851,2012-08-01,NL,1032
850,2012-08-01,AT,1051
849,2012-08-01,LT,944
839,2012-08-01,CY,53
840,2012-08-01,HU,5373
841,2012-08-01,IE,196
842,2012-08-01,HR,1139
843,2012-08-01,DK,315
838,2012-08-01,LV,919
845,2012-08-01,CH,558
846,2012-08-01,SI,434
837,2012-08-01,SK,1218
847,2012-08-01,EE,132
848,2012-08-01,LU,225
844,2012-08-01,FI,217
880,2012-09-01,NL,1078
881,2012-09-01,PL,16007
882,2012-09-01,LT,960
883,2012-09-01,EE,171
884,2012-09-01,BE,473
887,2012-09-01,IT,4756
886,2012-09-01,RO,10718
888,2012-09-01,CZ,1152
889,2012-09-01,HU,5766
890,2012-09-01,CH,738
879,2012-09-01,GR,3303
885,2012-09-01,FR,2482
878,2012-09-01,ES,4551
873,2012-09-01,CY,128
876,2012-09-01,AT,1266
864,2012-09-01,IE,324
865,2012-09-01,HR,1190
866,2012-09-01,LV,931
867,2012-09-01,PT,1293
877,2012-09-01,GB,1642
869,2012-09-01,FI,494
868,2012-09-01,LU,374
871,2012-09-01,SI,581
872,2012-09-01,DK,346
874,2012-09-01,SK,1236
875,2012-09-01,SE,464
870,2012-09-01,BG,5895
911,2012-10-01,PL,15616
907,2012-10-01,PT,1091
909,2012-10-01,AT,1456
910,2012-10-01,BG,5712
912,2012-10-01,CH,691
908,2012-10-01,LT,1008
914,2012-10-01,HU,5309
915,2012-10-01,IT,5647
916,2012-10-01,BE,438
917,2012-10-01,FR,2333
906,2012-10-01,NL,931
913,2012-10-01,SE,324
905,2012-10-01,HR,1068
894,2012-10-01,GR,3900
903,2012-10-01,GB,1427
892,2012-10-01,IE,269
893,2012-10-01,SK,1255
904,2012-10-01,ES,4690
895,2012-10-01,SI,630
896,2012-10-01,CZ,1228
891,2012-10-01,LU,466
898,2012-10-01,CY,98
899,2012-10-01,FI,303
900,2012-10-01,LV,905
901,2012-10-01,EE,179
902,2012-10-01,DK,273
897,2012-10-01,RO,10612
933,2012-11-01,GB,857
934,2012-11-01,IT,3692
935,2012-11-01,ES,2485
936,2012-11-01,PL,13152
937,2012-11-01,RO,9127
940,2012-11-01,NL,727
939,2012-11-01,BE,323
941,2012-11-01,AT,874
942,2012-11-01,FR,1039
943,2012-11-01,SE,266
932,2012-11-01,HU,4292
938,2012-11-01,LU,202
931,2012-11-01,LV,701
944,2012-11-01,PT,840
929,2012-11-01,GR,2928
918,2012-11-01,FI,111
919,2012-11-01,CH,407
920,2012-11-01,BG,4424
921,2012-11-01,DK,157
922,2012-11-01,IE,125
930,2012-11-01,CZ,763
924,2012-11-01,LT,708
925,2012-11-01,CY,40
926,2012-11-01,HR,969
927,2012-11-01,SK,953
928,2012-11-01,SI,411
923,2012-11-01,EE,85
960,2012-12-01,GB,534
961,2012-12-01,PT,582
962,2012-12-01,SE,112
963,2012-12-01,RO,5108
964,2012-12-01,LU,119
967,2012-12-01,HU,2400
966,2012-12-01,IT,2449
968,2012-12-01,CY,18
969,2012-12-01,ES,1592
970,2012-12-01,BE,150
959,2012-12-01,GR,2167
965,2012-12-01,CZ,532
971,2012-12-01,FR,600
958,2012-12-01,PL,6715
956,2012-12-01,FI,61
957,2012-12-01,EE,59
945,2012-12-01,LV,383
946,2012-12-01,HR,644
947,2012-12-01,BG,2686
949,2012-12-01,LT,408
948,2012-12-01,DK,97
951,2012-12-01,SI,255
952,2012-12-01,IE,88
953,2012-12-01,AT,542
954,2012-12-01,NL,569
955,2012-12-01,SK,612
950,2012-12-01,CH,267
990,2013-01-01,HR,926
