date,country,Anmeldungen in Deutschland,Suche nach Jobs in Deutschland (Google Trends Index)
2016-04-01,Portugal,157.61919601121843,86.78304239401498
2016-05-01,Portugal,121.34621377376129,92.76807980049878
2016-06-01,Portugal,139.48270489248986,140.6483790523691
2016-07-01,Portugal,122.65503272047367,110.72319201995013
2016-08-01,Portugal,166.4069803677158,137.6558603491272
2016-09-01,Portugal,198.19258335930195,89.77556109725687
2016-10-01,Portugal,162.66749766282328,92.76807980049878
2016-11-01,Portugal,105.64038641321282,107.73067331670828
2016-12-01,Portugal,74.97662823309442,77.80548628428927
2017-01-01,Portugal,153.13181676534745,170.57356608478807
2017-02-01,Portugal,150.14023060143347,86.78304239401498
2017-03-01,Portugal,182.67373013399813,125.68578553615963
2017-04-01,Portugal,116.8588345278903,92.76807980049878
2017-05-01,Portugal,120.03739482704891,92.76807980049878
2017-06-01,Portugal,105.07946400747896,83.79052369077309
2017-07-01,Portugal,123.58990339669677,44.887780548628434
2017-08-01,Portugal,130.32097226550326,83.79052369077309
2017-09-01,Portugal,163.22842006855717,98.75311720698257
2017-10-01,Portugal,149.57930819569958,104.73815461346636
2017-11-01,Portugal,95.3568089747585,101.74563591022445
2017-12-01,Portugal,74.78965409784979,101.74563591022445
2018-01-01,Portugal,126.0205671548769,77.80548628428927
2018-02-01,Portugal,124.33779993767529,80.79800498753119
2018-03-01,Portugal,142.10034278591462,89.77556109725687
2018-04-01,Portugal,131.2558429417264,95.76059850374065
2018-05-01,Portugal,107.88407603614833,83.79052369077309
2018-06-01,Portugal,101.71392957307572,98.75311720698257
2018-07-01,Portugal,112.18448114677469,74.8129675810474
2018-08-01,Portugal,123.40292926145216,116.70822942643393
2018-09-01,Portugal,160.2368339046432,143.640897755611
2018-10-01,Portugal,156.87129947023993,47.880299251870326
2018-11-01,Portugal,97.22655032720473,116.70822942643393
2018-12-01,Portugal,80.2119040199439,95.76059850374065
2019-01-01,Portugal,129.947023995014,95.76059850374065
2019-02-01,Portugal,124.52477407291991,158.60349127182047
2019-03-01,Portugal,148.45746338423186,95.76059850374065
2019-04-01,Portugal,110.68868806481768,65.8354114713217
2019-05-01,Portugal,98.16142100342785,74.8129675810474
2019-06-01,Portugal,105.26643814272359,68.8279301745636
2019-07-01,Portugal,130.13399813025865,59.85037406483792
2019-08-01,Portugal,112.55842941726392,89.77556109725687
2019-09-01,Portugal,151.8229978186351,152.61845386533668
2019-10-01,Portugal,131.2558429417264,185.53615960099756
2019-11-01,Portugal,102.08787784356497,101.74563591022445
2019-12-01,Portugal,71.23714552820192,80.79800498753119
2020-01-01,Portugal,,122.69326683291773
2020-02-01,Portugal,,125.68578553615963
2020-03-01,Portugal,,53.86533665835414
2020-04-01,Portugal,,86.78304239401498
2020-05-01,Portugal,,95.76059850374065
2020-06-01,Portugal,,86.78304239401498
2020-07-01,Portugal,,101.74563591022445
2020-08-01,Portugal,,128.6783042394015
2020-09-01,Portugal,,131.6708229426434
2020-10-01,Portugal,,98.75311720698257
2020-11-01,Portugal,,140.6483790523691
2020-12-01,Portugal,,47.880299251870326
2010-01-01,Griechenland,71.7776712985146,59.50890707751564
2010-02-01,Griechenland,66.21945376137998,62.975445353875784
2010-03-01,Griechenland,89.12314326784858,13.288396726047184
2010-04-01,Griechenland,78.7733588883565,113.81800674049107
2010-05-01,Griechenland,66.98610445615716,105.15166104959076
2010-06-01,Griechenland,88.9314805941543,46.79826673086181
2010-07-01,Griechenland,91.23143267848587,127.10640346653825
2010-08-01,Griechenland,106.08528988979396,179.1044776119403
2010-09-01,Griechenland,143.65117393387638,180.259990370727
2010-10-01,Griechenland,154.76760900814566,51.42031776600866
2010-11-01,Griechenland,134.83469094393868,91.86326432354358
2010-12-01,Griechenland,107.61859127934834,168.70486278285992
2011-01-01,Griechenland,124.38907522759943,156.57197881559944
2011-02-01,Griechenland,125.73071394345952,170.43813192103997
2011-03-01,Griechenland,159.84666986104457,166.39383726528646
2011-04-01,Griechenland,134.45136559655006,130.5729417428984
2011-05-01,Griechenland,144.22616195495928,188.34857968223398
2011-06-01,Griechenland,163.29659798754193,153.10544053923925
2011-07-01,Griechenland,176.80881648298993,197.01492537313433
2011-08-01,Griechenland,189.74604695735508,293.5002407318247
2011-09-01,Griechenland,247.43651173933875,210.3033220991815
2011-10-01,Griechenland,275.1317680881648,335.0987000481464
2011-11-01,Griechenland,283.2774317201725,231.68030813673565
2011-12-01,Griechenland,254.43219932918066,239.19114106884928
2012-01-01,Griechenland,260.0862482031624,273.85652383245065
2012-02-01,Griechenland,243.7949209391471,356.4756860857005
2012-03-01,Griechenland,264.6861523718256,291.1892152142513
2012-04-01,Griechenland,237.66171538092954,237.45787193066926
2012-05-01,Griechenland,257.40297077144226,175.0601829561868
2012-06-01,Griechenland,254.14470531863918,145.59460760712565
2012-07-01,Griechenland,304.64781983708673,225.32498796340877
2012-08-01,Griechenland,267.7527551509344,296.3890226287915
2012-09-01,Griechenland,316.5309056061332,281.36735676456425
2012-10-01,Griechenland,373.7422137038812,262.8791526239769
2012-11-01,Griechenland,280.59415428845233,188.92633606162735
2012-12-01,Griechenland,207.66650694777192,166.9715936446798
2013-01-01,Griechenland,283.37326305701964,204.52575830524796
2013-02-01,Griechenland,232.58265452803067,221.85844968704856
2013-03-01,Griechenland,240.15333013895543,192.39287433798745
2013-04-01,Griechenland,254.71969333972208,151.94992778045255
2013-05-01,Griechenland,203.25826545280304,182.57101588830042
2013-06-01,Griechenland,234.88260661236225,154.83870967741933
2013-07-01,Griechenland,289.41063727839,212.61434761675494
2013-08-01,Griechenland,257.882127455678,250.168512277323
2013-09-01,Griechenland,343.45951126018207,222.436206066442
2013-10-01,Griechenland,341.92620987062764,179.68223399133365
2013-11-01,Griechenland,289.6022999520843,204.52575830524796
2013-12-01,Griechenland,227.50359367513178,158.88300433317283
2014-01-01,Griechenland,263.0570196454241,225.90274434280207
2014-02-01,Griechenland,232.77431720172495,185.45979778526714
2014-03-01,Griechenland,233.73263057019648,125.37313432835819
2014-04-01,Griechenland,217.53713464302828,130.5729417428984
2014-05-01,Griechenland,201.43747005270725,98.21858449687048
2014-06-01,Griechenland,205.07906085289892,177.94896485315357
2014-07-01,Griechenland,246.86152371825588,108.04044294655752
2014-08-01,Griechenland,223.86200287494012,145.0168512277323
2014-09-01,Griechenland,314.42261619549595,175.0601829561868
2014-10-01,Griechenland,313.08097747963586,162.92729898892634
2014-11-01,Griechenland,262.1945376137997,117.86230139624456
